thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,breakimg.started,breakimg.stopped,break2img.started,key_resp_4.started,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
353,0,353,down,None,0.31351119999999355,0.11203509999904782,,,353,0,353,0,483.8585497999993,,,,,,,,,,,,,,,,,,,,483.8421213999991,483.8585497999993,484.7585436999998,484.74251189999995,2,484.7450283999988,484.7585436999998,484.7585436999998,485.2585495000003,485.2585495000003,485.2421462000002,down,485.2421913999988,485.2422095999991,None,0.31351119999999355,0.11203509999904782,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
354,0,354,down,None,0.31095210000057705,0.09602979999908712,,,354,0,354,0,485.2585495000003,,,,,,,,,,,,,,,,,,,,485.24234069999875,485.2585495000003,486.2251345000004,486.20864549999897,2,486.210570199999,486.2251345000004,486.2251345000004,,,486.70901849999973,down,486.7090830999987,486.7091153000001,None,0.31095210000057705,0.09602979999908712,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
355,0,355,up,None,0.45571300000119663,None,,,355,0,355,0,486.72525769999993,,,,,,,,,,,,,,,,,,,,486.70936660000007,486.72525769999993,487.4082976999998,487.3917977000001,1,487.3938148999987,487.4082976999998,487.4082976999998,,,487.89205539999966,up,487.89212339999904,487.8921558000002,None,0.45571300000119663,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
356,0,356,down,None,0.4031075000002602,None,,,356,0,356,0,487.90859089999867,,,,,,,,,,,,,,,,,,,,487.89233389999936,487.90859089999867,488.90882129999954,488.8922630999987,2,488.8952840000002,488.90882129999954,488.90882129999954,489.4080087000002,489.4080087000002,489.391474,down,489.3915348999999,489.3915660999992,None,0.4031075000002602,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
357,0,357,up,None,0.44049579999955313,None,,,357,0,357,0,489.4080087000002,,,,,,,,,,,,,,,,,,,,489.39175090000026,489.4080087000002,489.9915108999994,489.9755293999988,1,489.97884049999993,489.9915108999994,489.9915108999994,490.49131039999884,490.49131039999884,490.4748751999996,up,490.4749348999994,490.47496649999994,None,0.44049579999955313,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
358,0,358,down,None,0.34877959999903396,None,,,358,0,358,0,490.49131039999884,,,,,,,,,,,,,,,,,,,,490.4751617999991,490.49131039999884,491.07529909999903,491.0584545999991,2,491.06127969999943,491.07529909999903,491.07529909999903,491.5745397999999,491.5745397999999,491.5586397999996,down,491.5586991,491.5587281999997,None,0.34877959999903396,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
359,0,359,down,None,0.3710836999998719,None,,,359,0,359,0,491.5745397999999,,,,,,,,,,,,,,,,,,,,491.55890419999923,491.5745397999999,492.5249996000002,492.50868640000044,2,492.51125109999884,492.5249996000002,492.5249996000002,,,493.0089373999999,down,493.0090258,493.00906190000023,None,0.3710836999998719,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
360,0,360,down,None,0.4288203000014619,None,,,360,0,360,0,493.0251449999996,,,,,,,,,,,,,,,,,,,,493.00935599999866,493.0251449999996,493.87516419999884,493.85821009999927,2,493.8605238,493.87516419999884,493.87516419999884,,,494.3588934999989,down,494.3589630999995,494.3589850999997,None,0.4288203000014619,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
361,0,361,None,None,,,,,361,0,361,0,494.3752306999995,,,,,,,,,,,,,,,,,,,,494.35916240000006,494.3752306999995,495.2416039,495.2254551999995,1,495.22785920000024,495.2416039,495.2416039,,,495.7257508999992,None,495.7258175999996,495.7258418000001,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
362,0,362,down,None,0.3555679000000964,None,,,362,0,362,0,495.7420774000002,,,,,,,,,,,,,,,,,,,,495.7260194999999,495.7420774000002,496.69244439999966,496.67538779999995,2,496.67803639999875,496.69244439999966,496.69244439999966,,,497.1914485999987,down,497.1915286000003,497.1915654000004,None,0.3555679000000964,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
363,0,363,down,None,0.35279350000018894,None,,,363,0,363,0,497.20872189999864,,,,,,,,,,,,,,,,,,,,497.1917321000001,497.20872189999864,497.77525400000013,497.7581795999995,2,497.7611474999994,497.77525400000013,497.77525400000013,,,498.2589183,down,498.25897710000027,498.25900009999896,None,0.35279350000018894,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
364,0,364,down,None,0.3849747000003845,None,,,364,0,364,0,498.27521139999953,,,,,,,,,,,,,,,,,,,,498.25915989999885,498.27521139999953,498.9749961999987,498.9585621999995,2,498.9615039,498.9749961999987,498.9749961999987,,,499.45873570000003,down,499.4588499999991,499.45888749999904,None,0.3849747000003845,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
365,0,365,up,None,0.35058769999886863,None,,,365,0,365,0,499.475034699999,,,,,,,,,,,,,,,,,,,,499.45907479999914,499.475034699999,500.22541329999876,500.2089204999993,1,500.2119318999994,500.22541329999876,500.22541329999876,,,500.7091596999999,up,500.70923330000005,500.7092622,None,0.35058769999886863,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
366,0,366,None,None,,,,,366,0,366,0,500.72474109999894,,,,,,,,,,,,,,,,,,,,500.70953819999886,500.72474109999894,501.6921939999993,501.6748915999997,1,501.6775758999993,501.6921939999993,501.6921939999993,,,502.17552409999917,None,502.1755775999991,502.17559939999956,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
367,0,367,None,None,,,,,367,0,367,0,502.19194570000036,,,,,,,,,,,,,,,,,,,,502.1757481000004,502.19194570000036,502.9086952999987,502.89242809999996,1,502.89512560000003,502.9086952999987,502.9086952999987,503.40858669999943,503.40858669999943,503.39164879999953,None,503.39171480000005,503.39174490000005,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
368,0,368,up,None,0.3630633000011585,None,,,368,0,368,0,503.40858669999943,,,,,,,,,,,,,,,,,,,,503.3919576999997,503.40858669999943,504.3249515999996,504.30869469999925,1,504.31161989999964,504.3249515999996,504.3249515999996,,,504.80890419999923,up,504.8089755000001,504.8089977999989,None,0.3630633000011585,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
369,0,369,up,None,0.32412879999901634,None,,,369,0,369,0,504.82543389999955,,,,,,,,,,,,,,,,,,,,504.8091456000002,504.82543389999955,505.69188829999985,505.6750867999999,1,505.6776700999999,505.69188829999985,505.69188829999985,,,506.17536949999885,up,506.17542779999894,506.17545210000026,None,0.32412879999901634,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
370,0,370,None,None,,,,,370,0,370,0,506.19122179999977,,,,,,,,,,,,,,,,,,,,506.1756320000004,506.19122179999977,507.00852419999865,506.9920005999993,2,506.9948614999994,507.00852419999865,507.00852419999865,507.5079198000003,507.5079198000003,507.4915259999998,None,507.4915758999996,507.4916097999994,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
371,0,371,None,None,,,,,371,0,371,0,507.5079198000003,,,,,,,,,,,,,,,,,,,,507.49179279999953,507.5079198000003,508.32448119999935,508.3084244999991,1,508.31125429999884,508.32448119999935,508.32448119999935,,,508.8088432000004,None,508.80891359999987,508.80893789999936,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
372,0,372,down,None,0.4594712999987678,None,,,372,0,372,0,508.825230299999,,,,,,,,,,,,,,,,,,,,508.80912849999913,508.825230299999,509.7085767999997,509.6915078000002,2,509.69405989999905,509.7085767999997,509.7085767999997,,,510.1919879999987,down,510.19207279999864,510.1921093000001,None,0.4594712999987678,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
373,0,373,down,None,0.4150527999991027,None,,,373,0,373,0,510.2085812999994,,,,,,,,,,,,,,,,,,,,510.1923193999992,510.2085812999994,510.82496360000005,510.8096991000002,2,510.81310329999906,510.82496360000005,510.82496360000005,511.3250936000004,511.3250936000004,511.30808369999977,down,511.3081980999996,511.3082436000004,None,0.4150527999991027,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
374,0,374,down,None,0.3387256999994861,0.11220250000042142,,,374,0,374,0,511.3250936000004,,,,,,,,,,,,,,,,,,,,511.30844570000045,511.3250936000004,512.3252899999989,512.3082749999994,2,512.3109967,512.3252899999989,512.3252899999989,,,512.8088803999999,down,512.8089781999988,512.809013,None,0.3387256999994861,0.11220250000042142,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
375,0,375,down,None,0.31302619999951276,0.13604839999970864,,,375,0,375,0,512.8246978999996,,,,,,,,,,,,,,,,,,,,512.8092104999996,512.8246978999996,513.374949699999,513.359030399999,1,513.3624698999993,513.374949699999,513.374949699999,513.874655399999,513.874655399999,513.859042099999,down,513.8590896999995,513.8591071999999,None,0.31302619999951276,0.13604839999970864,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
376,0,376,None,None,,,,,376,0,376,0,513.874655399999,,,,,,,,,,,,,,,,,,,,513.8592623999994,513.874655399999,514.3920323000002,514.3752673999988,2,514.3775759,514.3920323000002,514.3920323000002,514.8917770999997,514.8917770999997,514.8753985000003,None,514.8754596999988,514.8754912999993,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
377,0,377,down,None,0.33452720000059344,0.11993649999931222,,,377,0,377,0,514.8917770999997,,,,,,,,,,,,,,,,,,,,514.8757034999999,514.8917770999997,515.6255953,515.6086754999997,2,515.6108626999994,515.6255953,515.6255953,516.1255640999989,516.1255640999989,516.1086168000002,down,516.1086818999993,516.1087424999987,None,0.33452720000059344,0.11993649999931222,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
378,0,378,up,None,0.3891426999998657,None,,,378,0,378,0,516.1255640999989,,,,,,,,,,,,,,,,,,,,516.1089413999998,516.1255640999989,517.0748681999994,517.0588662999999,1,517.0620959999997,517.0748681999994,517.0748681999994,517.5750785,517.5750785,517.5589261999994,up,517.5589836999989,517.5590178000002,None,0.3891426999998657,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
379,0,379,down,None,0.35402979999889794,None,,,379,0,379,0,517.5750785,,,,,,,,,,,,,,,,,,,,517.5591901999996,517.5750785,518.3578827000001,518.3414245999993,2,518.3440324999992,518.3578827000001,518.3578827000001,,,518.8424851,down,518.8425458999991,518.8425687999988,None,0.35402979999889794,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
380,0,380,down,None,0.3534311000003072,None,,,380,0,380,0,518.8585825999999,,,,,,,,,,,,,,,,,,,,518.842721699999,518.8585825999999,519.7746544999991,519.7587234999992,2,519.7619115999987,519.7746544999991,519.7746544999991,520.2752428999993,520.2752428999993,520.2583157999998,down,520.2583790999997,520.2584076999992,None,0.3534311000003072,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
381,0,381,down,None,0.26541220000035537,0.07185319999916828,,,381,0,381,0,520.2752428999993,,,,,,,,,,,,,,,,,,,,520.2585853,520.2752428999993,521.1746956999996,521.1590335000001,1,521.1625452999997,521.1746956999996,521.1746956999996,521.6753463999994,521.6753463999994,521.6586896999997,down,521.6587689999997,521.6588064999996,None,0.26541220000035537,0.07185319999916828,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
382,0,382,up,None,0.38691780000044673,None,,,382,0,382,0,521.6753463999994,,,,,,,,,,,,,,,,,,,,521.6590242999991,521.6753463999994,522.5250691000001,522.5085046999993,1,522.5105396999988,522.5250691000001,522.5250691000001,,,523.0088352000002,up,523.0089131000004,523.0089475000004,None,0.38691780000044673,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
383,0,383,up,None,0.4442148000016459,None,,,383,0,383,0,523.0253469999989,,,,,,,,,,,,,,,,,,,,523.0091758999988,523.0253469999989,523.8918575999996,523.8749780999988,1,523.8778719000002,523.8918575999996,523.8918575999996,,,524.3754477000002,up,524.3755244000004,524.3755485999991,None,0.4442148000016459,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
384,0,384,down,None,0.3530996999998024,0.11237789999904635,,,384,0,384,0,524.3914363000004,,,,,,,,,,,,,,,,,,,,524.3757231999989,524.3914363000004,525.3588159999999,525.3415764999991,2,525.3440847999991,525.3588159999999,525.3588159999999,,,525.8420143999992,down,525.8421001999995,525.8421380999989,None,0.3530996999998024,0.11237789999904635,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
385,0,385,down,None,0.35197899999911897,0.08822320000035688,,,385,0,385,0,525.8582490999997,,,,,,,,,,,,,,,,,,,,525.8423650999994,525.8582490999997,526.7920402999989,526.7757433999996,2,526.7778636000003,526.7920402999989,526.7920402999989,527.2911958000004,527.2911958000004,527.2751307999988,down,527.2751904999986,527.2752218999995,None,0.35197899999911897,0.08822320000035688,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
386,0,386,down,None,0.4202144999999291,None,,,386,0,386,0,527.2911958000004,,,,,,,,,,,,,,,,,,,,527.2754048999996,527.2911958000004,527.8757487999992,527.8582221999986,2,527.8606127999992,527.8757487999992,527.8757487999992,,,528.3588050999988,down,528.3588729000003,528.3589066000004,None,0.4202144999999291,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
387,0,387,down,None,0.27904300000045623,0.14394249999895692,,,387,0,387,0,528.3747984000001,,,,,,,,,,,,,,,,,,,,528.3591231999999,528.3747984000001,529.2251392999988,529.2087985999988,2,529.2117234999987,529.2251392999988,529.2251392999988,529.724973299999,529.724973299999,529.7086858999992,down,529.7087441999993,529.7087725000001,None,0.27904300000045623,0.14394249999895692,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
388,0,388,down,None,0.35789909999948577,None,,,388,0,388,0,529.724973299999,,,,,,,,,,,,,,,,,,,,529.7090560999986,529.724973299999,530.6582589999998,530.6420779,2,530.6448074,530.6582589999998,530.6582589999998,531.1587514000003,531.1587514000003,531.1422075999999,down,531.1422504999991,531.1422695000001,None,0.35789909999948577,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
389,0,389,down,None,0.3531409999995958,None,,,389,0,389,0,531.1587514000003,,,,,,,,,,,,,,,,,,,,531.1424729999999,531.1587514000003,531.7749685999988,531.7587863999997,2,531.7613204999998,531.7749685999988,531.7749685999988,532.2748742000003,532.2748742000003,532.258671399999,down,532.2587325000004,532.2587521999994,None,0.3531409999995958,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
390,0,390,down,None,0.35082650000003923,None,,,390,0,390,0,532.2748742000003,,,,,,,,,,,,,,,,,,,,532.2589286999992,532.2748742000003,532.8412229999994,532.8247248999996,2,532.8271274999988,532.8412229999994,532.8412229999994,533.3413578999989,533.3413578999989,533.3248683999991,down,533.3249121999997,533.324930499999,None,0.35082650000003923,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
391,0,391,None,None,,,,,391,0,391,0,533.3413578999989,,,,,,,,,,,,,,,,,,,,533.3250515,533.3413578999989,534.2911896999994,534.2748448999992,1,534.2771119999998,534.2911896999994,534.2911896999994,,,534.7752897999999,None,534.7753486999991,534.7753861000001,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
392,0,392,down,None,0.39106139999967127,None,,,392,0,392,0,534.7917369999996,,,,,,,,,,,,,,,,,,,,534.7756434000003,534.7917369999996,535.4088623999996,535.3917342999994,2,535.3947712999998,535.4088623999996,535.4088623999996,,,535.8922337000004,down,535.8923099000003,535.8923431999992,None,0.39106139999967127,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
393,0,393,down,None,0.40610389999892504,None,,,393,0,393,0,535.907991,,,,,,,,,,,,,,,,,,,,535.8925502000002,535.907991,536.4418323999998,536.4246750000002,2,536.4269423999995,536.4418323999998,536.4418323999998,,,536.9248726999995,down,536.9249540000001,536.9249921999999,None,0.40610389999892504,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
394,0,394,down,None,0.44233140000142157,None,,,394,0,394,0,536.9418458,,,,,,,,,,,,,,,,,,,,536.9252187999991,536.9418458,537.9418004999989,537.9248174000004,2,537.9273847999993,537.9418004999989,537.9418004999989,,,538.4250278999989,down,538.4250947,538.4251281999987,None,0.44233140000142157,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
395,0,395,down,None,0.369316099999196,None,,,395,0,395,0,538.4412388000001,,,,,,,,,,,,,,,,,,,,538.4253270999998,538.4412388000001,539.1585589999995,539.1423154999993,1,539.1447348000002,539.1585589999995,539.1585589999995,539.6581136000004,539.6581136000004,539.6415502999989,down,539.6416024999999,539.6416305000002,None,0.369316099999196,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
396,0,396,up,None,0.43819409999923664,None,,,396,0,396,0,539.6581136000004,,,,,,,,,,,,,,,,,,,,539.641792299999,539.6581136000004,540.6577693999989,540.6417924999987,1,540.6438431999995,540.6577693999989,540.6577693999989,,,541.1422229,up,541.1422898000001,541.1423137999991,None,0.43819409999923664,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
